Player ID,Player Name,Tournament,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Of Own Team,Total Wickets Lost By Own Team,Total Balls Played By Own Team,Total Runs Of Opposition Team,Total Wickets Lost By Opposition Team,Total Balls Played By Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Special Batting Talent,Balls Bowled,Runs Given,Wickets Taken,Maidens Bowled,Batters Dismissed,Special Bowling Talent
308,MOHAMMAD ALAMGIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
308,MOHAMMAD ALAMGIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
308,MOHAMMAD ALAMGIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
308,MOHAMMAD ALAMGIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
308,MOHAMMAD ALAMGIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
308,MOHAMMAD ALAMGIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
308,MOHAMMAD ALAMGIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
308,MOHAMMAD ALAMGIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
308,MOHAMMAD ALAMGIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
309,MOHAMMAD UMAIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
309,MOHAMMAD UMAIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
309,MOHAMMAD UMAIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
309,MOHAMMAD UMAIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
309,MOHAMMAD UMAIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
309,MOHAMMAD UMAIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
309,MOHAMMAD UMAIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
309,MOHAMMAD UMAIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
309,MOHAMMAD UMAIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
309,MOHAMMAD UMAIR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
310,ALI UMER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
310,ALI UMER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
310,ALI UMER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
310,ALI UMER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
310,ALI UMER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
310,ALI UMER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
310,ALI UMER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
310,ALI UMER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
310,ALI UMER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
310,ALI UMER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
311,MEHRAN SANWAL,National T-20 2024,2,1,4,5,93,3,42,34,6,42,,,,,,,,,,,
311,MEHRAN SANWAL,National T-20 2024,5,1,4,2,97,10,110,98,1,58,,,,,,,,,,,
311,MEHRAN SANWAL,National T-20 2024,21,2,4,3,130,10,117,166,4,120,,,,,,,,,,,
311,MEHRAN SANWAL,National T-20 2024,31,2,4,1,165,5,120,182,5,120,,,,,,18,32,0,0,0,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
312,ADIL AMIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
313,AII AFZAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
313,AII AFZAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
313,AII AFZAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
313,AII AFZAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
313,AII AFZAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
313,AII AFZAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
313,AII AFZAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
313,AII AFZAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
313,AII AFZAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
313,AII AFZAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
314,SHOAIB MANZOOR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
314,SHOAIB MANZOOR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
314,SHOAIB MANZOOR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
314,SHOAIB MANZOOR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
314,SHOAIB MANZOOR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
314,SHOAIB MANZOOR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
314,SHOAIB MANZOOR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
314,SHOAIB MANZOOR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
314,SHOAIB MANZOOR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
314,SHOAIB MANZOOR,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
315,SHAYAN KHALIL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
315,SHAYAN KHALIL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
315,SHAYAN KHALIL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
315,SHAYAN KHALIL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
315,SHAYAN KHALIL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
315,SHAYAN KHALIL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
315,SHAYAN KHALIL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
315,SHAYAN KHALIL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
315,SHAYAN KHALIL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
315,SHAYAN KHALIL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
316,Master Sheet,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
316,Master Sheet,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
316,Master Sheet,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
316,Master Sheet,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
316,Master Sheet,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
316,Master Sheet,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
316,Master Sheet,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
316,Master Sheet,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
316,Master Sheet,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
316,Master Sheet,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
317,MUHAMMAD RIAZULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
317,MUHAMMAD RIAZULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
317,MUHAMMAD RIAZULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
317,MUHAMMAD RIAZULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
317,MUHAMMAD RIAZULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
317,MUHAMMAD RIAZULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
317,MUHAMMAD RIAZULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
317,MUHAMMAD RIAZULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
317,MUHAMMAD RIAZULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
317,MUHAMMAD RIAZULLAH,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
318,ZAIN ISHAQ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
318,ZAIN ISHAQ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
318,ZAIN ISHAQ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
318,ZAIN ISHAQ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
318,ZAIN ISHAQ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
318,ZAIN ISHAQ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
318,ZAIN ISHAQ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
318,ZAIN ISHAQ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
318,ZAIN ISHAQ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
318,ZAIN ISHAQ,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
319,MEHROZ RASHEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
319,MEHROZ RASHEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
319,MEHROZ RASHEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
319,MEHROZ RASHEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
319,MEHROZ RASHEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
319,MEHROZ RASHEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
319,MEHROZ RASHEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
319,MEHROZ RASHEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
319,MEHROZ RASHEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
319,MEHROZ RASHEED,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
320,SHUJAH UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
320,SHUJAH UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
320,SHUJAH UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
320,SHUJAH UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
320,SHUJAH UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
320,SHUJAH UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
320,SHUJAH UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
320,SHUJAH UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
320,SHUJAH UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
320,SHUJAH UR REHMAN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
321,ARSLAN SAJID,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
321,ARSLAN SAJID,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
321,ARSLAN SAJID,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
321,ARSLAN SAJID,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
321,ARSLAN SAJID,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
321,ARSLAN SAJID,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
321,ARSLAN SAJID,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
321,ARSLAN SAJID,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
321,ARSLAN SAJID,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
321,ARSLAN SAJID,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
322,ISRAR HUSSAIN,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
323,MUHAMMAD BILAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
323,MUHAMMAD BILAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
323,MUHAMMAD BILAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
323,MUHAMMAD BILAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
323,MUHAMMAD BILAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
323,MUHAMMAD BILAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
323,MUHAMMAD BILAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
323,MUHAMMAD BILAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
323,MUHAMMAD BILAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
323,MUHAMMAD BILAL,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
324,SHUJAH ZAHEER,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
325,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
326,Khayam Khan,National T-20 2024,19,2,2,1,135,2,98,134,10,118,64,46,4,No,,,,,,,
326,Khayam Khan,National T-20 2024,33,,2,1,131,4,107,130,5,120,1,3,4,Yes,,,,,,,
326,Khayam Khan,National T-20 2024,37,,2,2,187,20,8,243,3,120,13,6,7,Yes,,,,,,,
327,WAPDA Stats,National T-20 2024,5,2,2,3,105,3,79,104,10,111,18,16,4,Yes,,,,,,,
327,WAPDA Stats,National T-20 2024,18,1,2,4,127,10,117,131,3,83,2,3,4,Yes,,,,,,,
328,WAPDA Stats,National T-20 2024,5,2,2,3,105,3,79,104,10,111,,,,,,24,17,1,0,6,
328,WAPDA Stats,National T-20 2024,18,1,2,4,127,10,117,131,3,83,20,22,8,No,,24,20,0,0,,
328,WAPDA Stats,National T-20 2024,19,2,2,1,135,2,98,134,10,118,,,,,,24,21,2,0,"3,9,10",
328,WAPDA Stats,National T-20 2024,33,,2,1,131,4,107,130,5,120,,,,,,24,15,2,0,"3,4",
328,WAPDA Stats,National T-20 2024,37,,2,2,187,20,8,243,3,120,17,10,8,Yes,,24,57,0,0,,
328,WAPDA Stats,National T-20 2024,CC CONFIRM,,,,,,,,,,,,,,,,,,,,
329,Fayyaz Khan,National T-20 2024,5,2,2,3,105,3,79,104,10,111,,,,,,18,17,1,0,2,
329,Fayyaz Khan,National T-20 2024,18,1,2,4,127,10,117,131,3,83,7,10,10,Yes,,,,,,,
329,Fayyaz Khan,National T-20 2024,19,2,2,1,135,2,98,134,10,118,,,,,,12,24,0,0,,
330,Atizaz HabibKhan,National T-20 2024,18,1,2,4,127,10,117,131,3,83,0,1,7,Yes,,23,30,2,0,"1,4",
330,Atizaz HabibKhan,National T-20 2024,19,2,2,1,135,2,98,134,10,118,,,,,,12,16,2,0,"5,7",
330,Atizaz HabibKhan,National T-20 2024,33,,2,1,131,4,107,130,5,120,,,,,,,,,,,
330,Atizaz HabibKhan,National T-20 2024,37,,2,2,187,20,8,243,3,120,5,10,5,Yes,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
331,WAPDA Stats,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
332,YASIR SHAH,National T-20 2024,5,2,2,3,105,3,79,104,10,111,,,,,,18,20,1,0,5,
332,YASIR SHAH,National T-20 2024,18,1,2,4,127,10,117,131,3,83,0,1,8,YES,,18,33,0,0,0,
332,YASIR SHAH,National T-20 2024,19,2,2,1,135,2,98,134,10,118,,,,,,24,25,0,0,0,
332,YASIR SHAH,National T-20 2024,33,,2,1,131,4,107,130,5,120,,,,,,24,20,1,0,6,
332,YASIR SHAH,National T-20 2024,37,,2,2,187,20,8,243,3,120,,,,,,24,29,1,0,2,
333,ARSHAD IQBAL,National T-20 2024,5,2,2,3,105,3,79,104,10,111,,,,,,21,12,3,0,"1,3,11",
333,ARSHAD IQBAL,National T-20 2024,18,1,2,4,127,10,117,131,3,83,6,6,11,YES,,6,16,0,0,0,
333,ARSHAD IQBAL,National T-20 2024,19,2,2,1,135,2,98,134,10,118,,,,,,,,,,,
333,ARSHAD IQBAL,National T-20 2024,33,,2,1,131,4,107,130,5,120,,,,,,24,35,1,0,1,
333,ARSHAD IQBAL,National T-20 2024,37,,2,2,187,20,8,243,3,120,1,2,11,YES,,18,37,0,0,0,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
334,Adil Naz,National T-20 2024,,,,,,,,,,,,,,,,,,,,,
335,Eshaal Associates,National T-20 2024,5,2,2,3,105,3,79,104,10,111,8,8,5,No,,,,,,,
335,Eshaal Associates,National T-20 2024,18,1,2,4,127,10,117,131,3,83,3,5,6,Yes,,,,,,,
335,Eshaal Associates,National T-20 2024,19,2,2,1,135,2,98,134,10,118,,,,,,,,,,,
335,Eshaal Associates,National T-20 2024,33,,2,1,131,4,107,130,5,120,31,21,5,Yes,,,,,,,
335,Eshaal Associates,National T-20 2024,37,,2,2,187,20,8,243,3,120,14,6,4,Yes,,,,,,,
336,Naseer Ullah Khan KRL,NATIONAL T-20 2025,1,2,3,1,73,5,79,159,6,120,2,4,3,YES,,24,21,2,0,"5,6",
336,Naseer Ullah Khan KRL,NATIONAL T-20 2025,16,1,3,5,184,7,120,116,6,120,41,32,2,YES,,,,,,,
336,Naseer Ullah Khan KRL,NATIONAL T-20 2025,19,1,3,4,166,4,120,130,10,117,8,9,2,YES,,,,,,,
336,Naseer Ullah Khan KRL,NATIONAL T-20 2025,32,1,2,3,118,9,120,119,3,103,2,7,1,YES,,,,,,,
337,Ali Imran,NATIONAL T-20 2025,1,2,3,1,73,5,79,159,6,120,26,29,2,YES,,,,,,,
337,Ali Imran,NATIONAL T-20 2025,16,1,3,5,184,7,120,116,6,120,0,2,4,YES,,18,20,0,0,0,
337,Ali Imran,NATIONAL T-20 2025,19,1,3,4,166,4,120,130,10,117,4,8,4,YES,,,,,,,
338,Raja Hamza Waheed OGDCL,NATIONAL T-20 2025,32,1,2,3,118,9,120,119,3,103,7,10,6,YES,,,,,,,
339,Farmanullah,NATIONAL T-20 2025,1,2,3,1,73,5,79,159,6,120,,,,,,6,9,0,0,0,
339,Farmanullah,NATIONAL T-20 2025,16,1,3,5,184,7,120,116,6,120,,,,,,18,13,2,0,"4,5",
339,Farmanullah,NATIONAL T-20 2025,19,1,3,4,166,4,120,130,10,117,,,,,,24,21,3,0,"2,5,7",
339,Farmanullah,NATIONAL T-20 2025,32,1,2,3,118,9,120,119,3,103,4,5,9,NO,,24,21,1,0,1,
340,Arsal Sheikh OGDCL,NATIONAL T-20 2025,1,2,3,1,73,5,79,159,6,120,7,7,7,NO,,24,20,1,0,4,
340,Arsal Sheikh OGDCL,NATIONAL T-20 2025,16,1,3,5,184,7,120,116,6,120,8,4,7,NO,,24,14,3,0,"1,2,3",
340,Arsal Sheikh OGDCL,NATIONAL T-20 2025,19,1,3,4,166,4,120,130,10,117,,,,,,24,21,3,0,"3,4,6",
340,Arsal Sheikh OGDCL,NATIONAL T-20 2025,32,1,2,3,118,9,120,119,3,103,10,13,7,YES,,24,34,0,0,0,
341,Hammad Siddique,NATIONAL T-20 2025,1,2,3,1,73,5,79,159,6,120,25,22,6,NO,,,,,,,
341,Hammad Siddique,NATIONAL T-20 2025,16,1,3,5,184,7,120,116,6,120,22,11,6,YES,,,,,,,
341,Hammad Siddique,NATIONAL T-20 2025,19,1,3,4,166,4,120,130,10,117,27,14,6,NO,,,,,,,
341,Hammad Siddique,NATIONAL T-20 2025,32,1,2,3,118,9,120,119,3,103,6,8,5,YES,,,,,,,
342,Umair Riaz OGDCL,NATIONAL T-20 2025,16,1,3,5,184,7,120,116,6,120,17,14,5,YES,,12,19,0,0,0,
342,Umair Riaz OGDCL,NATIONAL T-20 2025,19,1,3,4,166,4,120,130,10,117,19,11,5,YES,,,,,,,
342,Umair Riaz OGDCL,NATIONAL T-20 2025,32,1,2,3,118,9,120,119,3,103,26,25,4,YES,,,,,,,
343,Kaleem Dil,NATIONAL T-20 2025,1,2,3,1,73,5,79,159,6,120,,,,,,24,44,0,0,0,
343,Kaleem Dil,NATIONAL T-20 2025,32,1,2,3,118,9,120,119,3,103,1,2,11,YES,,18,16,1,0,3,
344,Faizan Riaz,NATIONAL T-20 2025,1,2,3,1,73,5,79,159,6,120,,,,,,24,44,0,0,0,
344,Faizan Riaz,NATIONAL T-20 2025,32,1,2,3,118,9,120,119,3,103,1,2,11,YES,,18,16,1,0,3,
349,Bahadur Ali,NATIONAL T-20 2025,4,2,3,5,142,0,84,141,7,120,,,,,,24,38,2,0,"5,6",
349,Bahadur Ali,NATIONAL T-20 2025,10,2,3,4,140,3,100,138,9,120,,,,,,,,,,,
