Player Name,Player ID,Tournament,Match ID,Innings Number,Team Standing,Opposition Standing,Total Runs Of Own Team,Total Wickets Lost By Own Team,Total Balls Played By Own Team,Total Runs Of Opposition Team,Total Wickets Lost By Opposition Team,Total Balls Played By Opposition Team,Runs Made,Balls Consumed,Batting Position,Dismissed,Dismissal Type,Special Batting Talent,Balls Bowled,Runs Given,Wickets Taken,Maidens Bowled,Batters Dismissed,Special Bowling Talent
Ali Majid,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Hamayun Altaf,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Hamayun Altaf,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ahmad Jamal,121,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ahmad Jamal,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ahmad Jamal,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Uzair Mumtaz,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Uzair Mumtaz,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Basit,121,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Basit,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Basit,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Waqar Hussain,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Waqar Hussain,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Waseem Akram Jr.,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Waseem Akram Jr.,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Ismail,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Ismail,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Huzaifa Ayub,121,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Huzaifa Ayub,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Huzaifa Ayub,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ghulam Raza,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ghulam Raza,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shahzaib Ali,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shahzaib Ali,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Sarfraz Ali,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Sarfraz Ali,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Aamir Ali,121,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Aamir Ali,121,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Imtiaz Legari,122,National T20,6,2,5,4,114,7,120,129,7,120,DNB,DNB,DNB,DNB,5,no,DNB,DNB,0,0,0,no
Bilal Irshad,122,National T20,8,2,5,4,114,7,120,129,7,120,DNB,DNB,DNB,DNB,5,no,DNB,DNB,0,0,0,no
Sabit Ali,122,National T20,1,1,5,3,141,7,127,142,0,84,30,22,3,yes,2,no,DNB,DNB,0,0,0,no
Mohsin Raza,122,National T20,4,1,5,2,131,9,120,132,3,79,29,35,5,yes,1,no,DNB,DNB,0,0,0,no
Sabit Ali,122,National T20,3,2,5,4,114,7,120,129,7,120,28,30,3,yes,3,no,DNB,DNB,0,0,0,no
Shahzaib Aziz,122,National T20,1,1,5,3,141,7,127,142,0,84,20,13,6,yes,2,no,DNB,DNB,0,0,0,no
Mohsin Raza,122,National T20,3,2,5,4,114,7,120,129,7,120,20,15,8,no,0,no,DNB,DNB,0,0,0,no
Mushtaq Ahmed,122,National T20,3,2,5,4,114,7,120,129,7,120,20,18,7,yes,1,no,24,38,0,0,0,no
Mushtaq Ahmed,122,National T20,2,2,5,1,81,10,107,215,4,120,19,18,10,yes,2,no,24,51,2,0,"1,5",no
Imtiaz Legari,122,National T20,8,1,5,2,131,9,120,132,3,79,16,10,8,yes,2,no,12,15,0,0,0,no
Bilal Irshad,122,National T20,4,1,5,3,141,7,127,142,0,84,15,12,2,yes,4,no,DNB,DNB,0,0,0,no
Mushtaq Ahmed,122,National T20,1,1,5,3,141,7,127,142,0,84,14,12,9,no,0,no,24,33,0,0,0,no
Umar Khalid,122,National T20,2,2,5,1,81,10,107,215,4,120,12,9,1,yes,2,no,DNB,DNB,0,0,0,no
Bilal Irshad,122,National T20,10,1,5,2,131,9,120,132,3,79,11,13,4,yes,2,no,DNB,DNB,0,0,0,no
Shahzaib Aziz,122,National T20,3,2,5,4,114,7,120,129,7,120,10,14,6,yes,2,no,24,18,1,0,3,no
Umar Khalid,122,National T20,6,2,5,4,114,7,120,129,7,120,9,14,1,yes,2,no,DNB,DNB,0,0,0,no
Umar Khalid,122,National T20,8,1,5,2,131,9,120,132,3,79,7,5,1,yes,2,no,DNB,DNB,0,0,0,no
Shahzaib Aziz,122,National T20,2,2,5,1,81,10,107,215,4,120,6,13,6,yes,2,no,24,33,0,0,0,no
Imtiaz Legari,122,National T20,2,1,5,3,141,7,127,142,0,84,4,9,7,yes,2,no,6,11,0,0,0,no
Mohammad Aqeel,122,National T20,1,1,5,3,141,7,127,142,0,84,4,4,1,yes,1,no,18,23,0,0,0,no
Sabit Ali,122,National T20,4,1,5,2,131,9,120,132,3,79,4,5,2,yes,2,no,DNB,DNB,0,0,0,no
Shahzaib Aziz,122,National T20,4,1,5,2,131,9,120,132,3,79,2,8,7,yes,2,no,6,10,0,0,0,no
Sabit Ali,122,National T20,2,2,5,1,81,10,107,215,4,120,0,7,3,yes,2,no,DNB,DNB,0,0,0,no
Imtiaz Legari,122,National T20,4,2,5,1,81,10,107,215,4,120,0,4,8,yes,2,no,24,37,0,1,0,no
Bilal Irshad,122,National T20,6,2,5,1,81,10,107,215,4,120,0,2,4,yes,6,no,DNB,DNB,0,0,0,no
Mohsin Raza,122,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohsin Raza,122,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Sabit Ali,122,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Sabit Ali,122,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Umar Khalid,122,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Umar Khalid,122,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Imtiaz Legari,122,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Imtiaz Legari,122,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mushtaq Ahmed,122,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mushtaq Ahmed,122,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shahzaib Aziz,122,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shahzaib Aziz,122,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Bilal Irshad,122,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Bilal Irshad,122,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Uzair,123,National T20,2,2,5,4,34,6,42,95,3,42,11,11,2,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Mohammad Aqeel,123,National T20,3,2,5,4,114,7,120,129,7,120,8,10,2,yes,2,no,DNB,DNB,0,0,0,no
Mohammad Uzair,123,National T20,22,1,5,2,100,8,120,102,2,84,8,21,2,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Nasir Khan,123,National T20,2,2,5,4,34,6,42,95,3,42,3,8,4,yes,2,no,12,19,1,0,2,no
Mohammad Aqeel,123,National T20,2,2,5,1,81,10,107,215,4,120,1,4,2,yes,2,no,6,18,0,0,0,no
Mohammad Aqeel,123,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Aqeel,123,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Fazal Subhan,123,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Fazal Subhan,123,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Fazal Subhan,123,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Aamir Ali Brohi,123,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Aamir Ali Brohi,123,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Aamir Ali Brohi,123,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Asif Ali Chandio,123,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Asif Ali Chandio,123,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Asif Ali Chandio,123,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ali Haider,123,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ali Haider,123,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Ali Haider,123,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Faraz Aziz,123,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Faraz Aziz,123,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Faraz Aziz,123,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Akbar,123,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Akbar,123,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Akbar,123,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Umar Waheed,123,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Umar Waheed,123,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Umar Waheed,123,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Uzair,123,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,DNB,DNB,DNB,DNB,DNB,no
Mohammad Uzair,123,PSL X,DNP,,,,,,,,,,,,,DNP,6,,DNB,DNB,DNB,DNB,DNB,no
Abid Ali,123,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Abid Ali,123,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Abid Ali,123,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Tariq Jamil,124,National T20,6,1,5,1,132,7,120,135,4,105,DNB,DNB,DNB,DNB,5,no,DNB,DNB,DNB,DNB,DNB,no
Tariq Jamil,124,National T20,14,2,5,3,116,6,120,184,7,120,DNB,DNB,DNB,DNB,5,no,18,32,4,0,"1,3,6,8",yes
Tariq Jamil,124,National T20,2,2,5,4,34,6,42,95,3,42,DNB,DNB,DNB,DNB,5,no,6,20,0,0,0,no
Rasool Buksh,124,National T20,2,2,5,4,34,6,42,95,3,42,DNB,DNB,DNB,DNB,5,,DNB,DNB,DNB,DNB,DNB,no
Fahad Hussain,124,National T20,22,1,5,2,100,8,120,102,2,84,36,23,8,no,0,no,24,10,1,0,3,no
Mohammad Shahid,124,National T20,14,2,5,3,116,6,120,184,7,120,32,23,8,no,0,no,18,37,0,0,0,no
Shoaib Ahmed,124,National T20,14,2,5,3,116,6,120,184,7,120,30,23,6,no,0,no,DNB,DNB,DNB,DNB,DNB,no
Fahad Hussain,124,National T20,6,1,5,1,132,7,120,135,4,105,17,13,6,no,0,no,12,16,0,0,0,no
Nasir Khan,124,National T20,6,1,5,1,132,7,120,135,4,105,15,19,2,yes,2,no,12,18,0,0,0,no
Majid Ali,124,National T20,14,2,5,3,116,6,120,184,7,120,14,23,5,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Tariq Jamil,124,National T20,22,1,5,2,100,8,120,102,2,84,13,19,9,yes,1,no,12,22,0,0,0,no
Nasir Khan,124,National T20,14,2,5,3,116,6,120,184,7,120,8,15,2,yes,2,no,24,28,0,0,0,no
Mohammad Shahid,124,National T20,2,2,5,4,34,6,42,95,3,42,8,9,8,no,0,no,6,11,0,0,0,no
Shoaib Ahmed,124,National T20,6,1,5,1,132,7,120,135,4,105,7,4,7,no,3,no,DNB,DNB,DNB,DNB,DNB,no
Rasool Buksh,124,National T20,6,1,5,1,132,7,120,135,4,105,5,4,9,no,0,no,24,22,2,0,"1,3",no
Nasir Khan,124,National T20,22,1,5,2,100,8,120,102,2,84,5,13,6,yes,2,no,6,8,0,0,0,no
Shoaib Ahmed,124,National T20,22,1,5,2,100,8,120,102,2,84,5,10,4,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Fahad Hussain,124,National T20,2,2,5,4,34,6,42,95,3,42,5,3,7,no,0,no,12,18,1,0,3,no
Fahad Hussain,124,National T20,14,2,5,3,116,6,120,184,7,120,4,4,7,yes,2,no,24,18,1,0,2,no
Shoaib Ahmed,124,National T20,2,2,5,4,34,6,42,95,3,42,4,5,5,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Mohammd Deen,124,National T20,14,2,5,3,116,6,120,184,7,120,2,6,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Mohammd Deen,124,National T20,6,1,5,1,132,7,120,135,4,105,1,3,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Mohammad Shahid,124,National T20,6,1,5,1,132,7,120,135,4,105,1,2,8,yes,4,no,18,34,1,0,2,no
Mohammad Shahid,124,National T20,22,1,5,2,100,8,120,102,2,84,0,3,7,yes,2,no,6,15,0,0,0,no
Majid Ali,124,National T20,22,1,5,2,100,8,120,102,2,84,0,0,5,yes,3,no,DNB,DNB,DNB,DNB,DNB,no
Nasir Khan,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Nasir Khan,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammd Deen,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammd Deen,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Aqib Junaid,124,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Aqib Junaid,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Aqib Junaid,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Shahid,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Shahid,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shoaib Ahmed,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shoaib Ahmed,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Abu Huraira,124,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Abu Huraira,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Abu Huraira,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Sajjad Ali,124,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Sajjad Ali,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Sajjad Ali,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Saleem Mal,124,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Saleem Mal,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Saleem Mal,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shahbaz Ali,124,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shahbaz Ali,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Shahbaz Ali,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Fahad Hussain,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Fahad Hussain,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Imran Khan Sr,124,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Imran Khan Sr,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Imran Khan Sr,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Arbaz Khan,124,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Arbaz Khan,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Arbaz Khan,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Aftab Ahmed,124,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Aftab Ahmed,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Aftab Ahmed,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Majid Ali,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Majid Ali,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Tariq Jamil,124,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Tariq Jamil,124,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Maaz Khan,125,National T20,11,2,3,4,149,10,120,154,6,103,DNB,DNB,DNB,DNB,5,no,24,11,4,0,"3,4,6,9",yes
Yasir Hussain,125,National T20,6,1,5,1,132,7,120,135,4,105,DNB,DNB,DNB,DNB,5,no,24,16,1,0,4,no
Rasool Buksh,125,National T20,14,2,5,3,116,6,120,184,7,120,DNB,DNB,DNB,DNB,5,,12,18,1,0,4,no
Mohammad Farhad,125,National T20,14,2,5,3,116,6,120,184,7,120,DNB,DNB,DNB,DNB,5,no,15,28,0,0,0,no
Zahooer Ahmed,125,National T20,14,2,5,3,116,6,120,184,7,120,DNB,DNB,DNB,DNB,5,no,24,50,1,0,4,no
Yasir Hussain,125,National T20,22,1,5,2,100,8,120,102,2,84,DNB,DNB,DNB,DNB,5,no,24,27,1,0,2,no
Zahooer Ahmed,125,National T20,2,2,5,4,34,6,42,95,3,42,DNB,DNB,DNB,DNB,5,no,6,20,1,0,4,no
Muhammad Naeem,125,PSL X,24,1,4,3,160,8,90,168,6,87,65,29,2,YES,2,YES,DNB,DNB,DNB,DNB,DNB,NO
Mohammad Farooq,125,National T20,11,2,3,4,149,10,120,154,6,103,51,26,1,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Muhammad Naeem,125,PSL X,33,1,4,2,202,8,120,107,10,91,50,25,2,YES,6,YES,DNB,DNB,DNB,DNB,DNB,NO
Muhammad Naeem,125,PSL X,21,1,4,1,111,3,69,DNP,DNP,DNP,50,30,2,YES,2,YES,DNB,DNB,DNB,DNB,DNB,NO
Muhammad Naeem,125,PSL X,34,2,4,1,204,4,119,201,9,120,46,27,2,YES,2,YES,DNB,DNB,DNB,DNB,DNB,NO
Muhammad Naeem,125,National T20,18,1,3,1,107,10,109,110,3,86,39,18,2,yes,2,no,2,8,0,0,0,no
Muhammad Naeem,125,National T20,11,2,3,4,149,10,120,154,6,103,30,20,2,yes,2,no,18,22,0,0,0,no
Dawood Khan,125,National T20,6,1,5,1,132,7,120,135,4,105,29,34,4,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Muhammad Naeem,125,PSL X,19,1,4,2,209,6,120,121,10,101,25,22,2,YES,3,NO,DNB,DNB,DNB,DNB,DNB,NO
Muhammad Naeem,125,PSL X,29,1,4,5,149,8,78,123,8,78,22,10,2,YES,2,NO,DNB,DNB,DNB,DNB,DNB,NO
Muhammad Usman,125,National T20,11,2,3,4,149,10,120,154,6,103,15,14,6,no,0,no,DNB,DNB,DNB,DNB,DNB,no
Muhammad Naeem,125,PSL X,32,2,4,3,191,4,112,190,8,120,14,12,2,YES,2,NO,18,15,1,0,1,NO
Dawood Khan,125,National T20,14,2,5,3,116,6,120,184,7,120,14,17,4,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Muhammad Naeem,125,PSL X,12,2,4,6,195,9,120,228,5,120,11,11,2,YES,2,NO,DNB,DNB,DNB,DNB,DNB,NO
Muhammad Naeem,125,PSL X,4,1,4,1,219,6,120,140,10,98,10,7,2,YES,1,NO,DNB,DNB,DNB,DNB,DNB,NO
Muhammad Naeem,125,PSL X,1,1,4,2,139,10,116,143,2,104,8,23,2,YES,2,NO,DNB,DNB,DNB,DNB,DNB,NO
Mohammad Farooq,125,National T20,18,1,3,1,107,10,109,110,3,86,8,7,1,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Muhammad Naeem,125,PSL X,6,1,4,3,201,6,120,136,10,115,7,5,2,YES,2,NO,DNB,DNB,DNB,DNB,DNB,NO
Maaz Khan,125,National T20,18,1,3,1,107,10,109,110,3,86,7,12,10,no,0,no,24,30,1,0,3,no
Muhammad Naeem,125,PSL X,16,2,4,6,186,5,114,185,3,120,6,4,2,YES,2,NO,DNB,DNB,DNB,DNB,DNB,NO
Dawood Khan,125,National T20,22,1,5,2,100,8,120,102,2,84,6,17,4,yes,1,no,DNB,DNB,DNB,DNB,DNB,no
Rasool Buksh,125,National T20,22,1,5,2,100,8,120,102,2,84,4,3,10,no,0,no,12,17,0,0,0,no
Maaz Khan,125,National T20,27,2,3,2,93,10,103,167,7,120,4,9,10,no,0,no,12,17,0,0,0,no
Muhammad Usman,125,National T20,18,1,3,1,107,10,109,110,3,86,2,3,4,no,0,no,DNB,DNB,DNB,DNB,DNB,no
Muhammad Naeem,125,National T20,27,2,3,2,93,10,103,167,7,120,1,2,2,yes,1,no,6,12,1,0,1,no
Mohammad Farooq,125,National T20,27,2,3,2,93,10,103,167,7,120,0,2,1,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Dawood Khan,125,National T20,2,2,5,4,34,6,42,95,3,42,0,3,3,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Rasool Buksh,125,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Rasool Buksh,125,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Farhad,125,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Farhad,125,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Zahooer Ahmed,125,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Zahooer Ahmed,125,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Yasir Hussain,125,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Yasir Hussain,125,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Taimoor Ali,125,National T20,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Taimoor Ali,125,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Taimoor Ali,125,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Dawood Khan,125,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Dawood Khan,125,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Farooq,125,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Mohammad Farooq,125,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Muhammad Naeem,125,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Maaz Khan,125,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Maaz Khan,125,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Muhammad Usman,125,Champions T20 2024-25,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Muhammad Usman,125,PSL X,DNP,,,,,,,,,,,,,DNP,6,,,,,,DNP,
Asif Afridi,126,PSL X,4,1,4,1,219,6,120,140,10,98,DNB,DNB,DNB,DNB,5,NO,14,20,2,0,"3,8",NO
Asif Afridi,126,PSL X,19,1,4,2,209,6,120,121,10,101,DNB,DNB,DNB,DNB,5,NO,24,24,1,0,5,NO
Asif Afridi,126,PSL X,6,1,4,3,201,6,120,136,10,115,DNB,DNB,DNB,DNB,5,NO,12,21,1,0,2,NO
Asif Afridi,126,PSL X,16,2,4,6,186,5,114,185,3,120,DNB,DNB,DNB,DNB,5,NO,12,22,0,0,0,NO
Asif Afridi,126,PSL X,21,1,4,1,111,3,69,DNP,DNP,DNP,DNB,DNB,DNB,DNB,5,NO,DNB,DNB,DNB,DNB,0,NO
Hassan Raza,126,National T20,28,1,4,1,137,6,120,143,2,87,39,42,1,yes,1,,,,,,DNB,
Hassan Raza,126,National T20,11,1,4,3,149,10,120,154,6,103,33,30,1,yes,1,,,,,,DNB,
Hassan Raza,126,National T20,17,1,4,2,164,8,120,168,5,110,12,13,1,yes,1,,,,,,DNB,
Awais Akram Minhas,126,National T20,11,1,4,3,149,10,120,154,6,103,12,10,6,yes,6,no,DNB,DNB,DNB,DNB,DNB,no
Samiullah Jr.,126,National T20,18,1,3,1,107,10,109,110,3,86,11,15,4,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Qazi Mehmood Arqban,126,National T20,17,1,4,2,164,8,120,168,5,110,9,11,4,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Awais Akram Minhas,126,National T20,28,1,4,1,137,6,120,143,2,87,7,11,3,yes,4,no,DNB,DNB,DNB,DNB,DNB,no
Asif Afridi,126,PSL X,24,1,4,3,160,8,90,168,6,87,6,2,11,NO,0,NO,12,26,1,0,2,NO
Asif Afridi,126,PSL X,14,1,4,5,129,10,116,133,3,100,6,11,10,NO,0,NO,18,19,0,0,0,NO
Usman Salahudin,126,PSL X,17,2,5,1,114,10,92,178,7,120,5,4,1,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Asif Afridi,126,PSL X,12,2,4,6,195,9,120,228,5,120,4,7,9,YES,2,NO,24,26,1,0,2,NO
Samiullah Jr.,126,National T20,11,2,3,4,149,10,120,154,6,103,4,9,4,yes,4,no,DNB,DNB,DNB,DNB,DNB,no
Azaz Khan,126,National T20,11,2,3,4,149,10,120,154,6,103,4,5,7,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Qazi Mehmood Arqban,126,National T20,11,1,4,3,149,10,120,154,6,103,4,8,7,yes,2,no,DNB,DNB,DNB,DNB,DNB,no
Azaz Khan,126,National T20,18,1,3,1,107,10,109,110,3,86,4,11,5,yes,4,no,DNB,DNB,DNB,DNB,DNB,no
